89,78,3,-85,92,68,-60,-96,44,80,60,46,-57,56,93,29,46,-30,-37,59,-22,-18,-49,-87,-96,-75,-51,-81,-93,-91,6,56,35,-25,-90,-55,-65,86,45,-67,40,-26,57,-53,63,24,50,-21,-83,-28,17,54,54,-49,16,-70,-36,-40,34,87,-64,-84,72,-22,-23,53,-54,-1,-40,-65,-52,-38,45,-61,31,98,-49,1,36,-65,-56,-22,60,75,-52,55,-38,-50,-53,11,72,-46,1,23,-93,-93,-87,-74,13,56,40
90,-39,71,70,-43,66,0,-77,-16,-58,58,64,-61,-22,30,84,-51,-66,-52,-14,-12,44,-14,-68,-77,99,89,88,-90,55,-95,14,40,-38,-14,50,-2,76,-16,32,-9,40,-53,77,98,-40,-75,-22,81,18,48,-57,67,30,75,15,88,82,-51,90,-12,61,-12,79,75,-18,51,-73,-82,5,22,100,-26,-63,-6,60,-33,-14,-20,57,-90,22,-82,-94,-83,-22,-42,35,21,19,-4,2,-22,-8,-22,-93,95,87,3,-26,-95
-65,21,-86,-82,21,47,-28,-32,69,92,63,10,-37,40,-20,34,-60,-61,0,-13,-57,99,-57,-44,-1,65,67,60,22,-83,-95,-96,-96,-32,-10,-20,24,-58,25,93,70,73,40,85,-12,-38,48,65,-39,59,74,-91,-37,-10,-73,99,14,68,-67,98,10,-7,95,36,38,-51,-58,81,-3,-79,-32,98,-45,3,1,-77,-89,-4,5,-90,16,37,-2,-42,0,-10,82,-40,-16,91,50,5,-91,77,55,42,-96,27,-93,-65,-32
-59,-45,-8,60,31,72,96,-73,90,-59,-79,57,-80,48,31,-40,-64,10,-18,49,-100,-69,36,-32,84,94,9,-61,71,75,-50,17,93,6,45,9,-48,71,57,-57,-90,-22,-28,7,54,21,-70,-60,-31,47,-6,77,-27,-73,-13,-74,-85,-39,-77,62,80,-27,84,68,-20,-55,-37,27,-71,0,-78,-81,-85,-55,-60,49,-2,96,-17,97,80,-53,-65,72,97,93,-80,38,76,82,-62,76,-43,-35,-23,-72,0,-97,-95,61,-36
86,82,14,-64,-46,39,-13,-14,-16,97,-53,33,12,23,35,26,-95,-67,14,49,-95,55,-51,28,-75,35,-81,12,92,12,-94,12,20,-4,-75,-50,-13,53,-42,47,-48,47,-46,31,-27,35,19,22,17,-78,47,48,71,30,62,90,-64,-42,-73,88,-43,39,-61,75,22,-86,61,-28,-96,-22,59,25,-73,-52,-90,54,-45,-92,-51,38,35,-40,-41,33,70,-42,-15,-86,52,15,-24,42,-86,-69,52,83,-62,-65,56,57,-5
-85,-52,84,61,-86,15,40,64,71,45,2,94,-7,74,-87,77,-32,77,-66,-37,-9,-66,23,-48,-39,-92,57,-81,-77,-39,-19,0,-73,-23,-58,82,24,-69,-29,-59,-44,-28,-82,-79,24,51,9,-21,-56,64,79,55,-81,-73,-38,62,20,-95,-31,40,97,-28,-79,34,95,-99,-62,-34,73,-1,84,23,-60,-82,93,-14,86,-86,-15,48,-37,90,75,-92,-18,-21,82,62,65,-97,-17,75,16,-87,30,76,-11,-47,48,-40,-11
65,-96,70,-74,-97,-98,53,62,77,67,95,-19,16,-100,83,-82,48,3,-8,-69,54,-25,-82,10,56,44,42,-30,-30,72,-30,84,-56,-3,1,-88,-71,-26,99,-62,-13,50,23,-85,-85,-82,75,78,-38,-70,-44,62,-30,39,29,44,-16,69,12,-27,-68,80,90,-27,-99,-99,-24,-82,55,71,8,60,100,-24,-22,-17,1,-70,85,28,96,43,-23,54,-75,42,50,-33,-38,-64,78,-41,15,45,71,-9,-99,-43,91,52,-52
-100,-15,9,-77,-25,63,-100,-6,-1,-42,-48,10,35,36,98,-100,-9,40,-84,-26,-47,14,97,-7,13,15,-27,31,66,14,49,67,91,52,90,9,94,-44,-24,20,92,28,80,-41,16,88,95,-91,10,-30,18,61,5,30,-82,-58,-25,98,-11,25,53,-12,81,-63,-76,76,75,-44,70,-86,53,64,-97,36,-37,76,76,67,-83,-39,-36,59,45,-90,-84,41,66,-97,62,86,19,-15,47,12,-47,-88,-73,43,-12,70,76
49,77,56,14,-53,-67,82,-54,-98,97,-80,43,57,-77,-97,-22,9,-29,-66,1,-1,1,-92,-22,-36,-82,36,-53,61,-16,25,-3,68,-3,-26,-92,64,-71,83,-17,-65,33,-37,0,53,-39,-49,-80,-79,13,80,-83,51,14,-22,85,-17,75,-38,38,-94,-38,41,-57,-33,-45,-39,-100,2,-52,92,45,-86,-100,8,69,63,20,-26,1,43,28,-14,74,-64,45,-57,54,21,-58,29,-4,19,-44,-87,-38,47,-69,5,-51,0
-2,-68,-86,47,-67,-97,81,-11,39,3,-66,-75,-26,86,-15,-6,-75,73,1,-91,-48,-24,-16,-38,-35,51,10,-38,57,-4,84,87,90,56,-29,-87,23,-62,-41,92,-1,-7,-100,40,72,-71,-70,-18,-60,85,84,-82,56,24,13,23,68,-78,-6,-2,-67,-78,9,79,-51,-51,-65,29,-31,29,-89,-15,92,7,-54,20,-65,22,54,-46,53,32,88,27,-77,46,53,-25,-24,-28,39,-51,-92,-3,-52,53,-39,29,-24,-72,-11
43,-49,-55,37,71,96,-21,84,64,100,-52,63,-90,36,56,79,22,-72,-14,-9,61,93,-5,-63,9,39,61,-72,63,83,21,-48,-61,-14,60,38,59,55,66,-3,5,42,87,75,-33,-57,11,77,59,89,18,57,86,-40,-44,-72,91,84,-37,-12,61,94,77,65,52,-77,66,41,52,45,-42,-32,-66,-67,-37,63,57,-47,-1,52,-73,-41,62,-30,-57,13,85,74,35,6,23,15,87,68,-94,54,-81,-3,-34,-49,-21
67,-16,59,96,-10,17,-45,-40,-33,-34,-54,66,-77,92,65,-45,-67,-34,-9,68,9,38,71,-59,100,80,70,-29,90,48,-31,-41,-62,-32,-88,-92,-25,-94,20,-30,-28,-22,86,-34,58,90,-32,22,-55,42,-37,6,-76,11,50,-17,32,47,-86,-68,50,-19,0,-88,56,-63,-35,-42,-19,-91,47,94,6,65,89,4,12,85,-85,41,-13,8,15,-27,81,63,81,-86,7,-77,1,-13,-84,48,65,49,10,59,-37,-52,-12
98,46,-14,-77,13,-40,-42,-97,53,16,68,-7,48,4,5,-18,3,62,-22,91,-1,-53,-69,-98,8,49,63,16,37,-67,44,86,-8,-66,-15,44,-27,-7,-79,-40,-79,24,-72,-51,42,-64,39,-22,51,-91,20,-44,-27,-65,-4,40,-70,-85,-30,-32,-66,11,-31,29,33,84,95,-73,-3,94,-65,-72,89,81,78,-63,26,52,7,-59,27,97,24,-21,-39,12,-82,81,-29,14,30,-24,38,-25,-14,96,66,18,11,-89,-64
-74,-85,-23,47,-54,-47,-9,-61,38,81,83,88,61,-16,5,-36,8,37,23,21,-42,-5,-4,-77,98,-22,-73,-47,79,-85,10,57,-11,29,82,-97,-38,44,-57,47,37,86,88,56,16,92,-70,-66,82,-48,-20,-3,92,-13,-64,48,-21,-60,25,77,36,58,-74,1,-56,0,-38,-69,51,-62,10,-66,-17,-77,-63,-27,16,100,39,88,1,-22,1,-93,17,-84,-30,2,-30,-89,-85,-38,95,85,-9,-11,-30,62,49,-56,-92
22,33,-17,35,-91,93,-97,-90,-9,3,-99,89,76,-54,-98,-49,12,28,-36,33,64,-4,-95,-69,-77,-22,-39,62,-30,-30,100,39,-87,-95,2,-19,20,-84,-63,-97,-20,-57,-58,-95,13,16,66,-65,-83,-100,-99,18,-9,91,32,-88,59,68,-11,-2,-84,79,-47,51,-29,0,22,-15,31,-55,11,8,-22,-74,25,-11,77,-79,100,37,44,78,6,79,-77,-56,14,60,25,-14,-12,-81,84,-22,22,-99,70,-50,-87,-23,-11
-51,86,-27,-100,-75,1,48,73,1,-56,92,36,-90,88,26,31,70,-38,99,39,-65,28,-58,36,-93,-37,91,-42,35,5,-9,45,-51,-16,-49,-62,8,-40,-35,-96,-95,57,61,54,-93,25,-94,-25,63,57,71,65,-50,16,79,66,-67,-68,-28,20,92,-82,-7,9,3,94,44,27,14,-26,-86,69,84,73,83,-18,-100,57,-19,78,-63,-78,30,99,41,90,58,13,93,2,78,-87,50,49,-96,6,69,99,-91,-27,57
33,94,-95,-8,74,27,-16,45,38,-65,-47,-53,-52,-13,89,76,-29,72,66,55,72,-65,-17,-54,-28,58,-72,40,-42,-52,90,68,-35,-40,73,82,6,-20,14,51,48,68,9,-56,9,-82,73,-13,32,100,63,7,-94,-20,-98,-93,90,-91,21,-32,18,100,-87,-79,-31,31,-27,37,99,15,-2,80,-100,13,-56,-52,-91,20,-38,5,75,38,58,-3,-66,-19,-100,42,-20,76,-75,-93,84,-92,20,-99,-24,1,99,36,-48
-77,-2,83,-23,12,25,-76,100,81,95,-96,-48,61,65,4,6,-72,-56,81,-38,-46,31,-15,72,-76,-26,-77,-63,-51,15,-30,-6,88,-66,-15,-20,0,58,-21,36,-40,69,96,-42,-56,-28,-44,-42,-29,75,32,-54,-42,33,99,44,-7,58,-18,30,48,30,-93,-97,-23,-70,70,74,-27,3,-29,-32,96,93,-100,-76,64,52,-25,49,21,-84,-28,-4,-26,93,14,53,-52,8,-88,-29,-55,-77,38,-56,-46,95,-64,-1,58
-84,-9,-54,-90,-48,-5,-28,-76,18,-24,-45,-80,12,-76,-19,-15,13,17,-45,46,94,23,57,29,13,-98,-65,-78,57,47,-56,-27,69,55,-70,-36,34,43,95,27,48,-74,52,-35,-80,-92,27,-27,42,82,-54,24,-81,80,-2,-48,-3,-79,-78,-42,-19,-64,28,53,-28,-80,-53,22,-13,72,61,-61,-32,2,15,95,9,95,45,-17,-26,-41,96,41,73,65,27,47,78,-49,10,-7,45,30,-79,21,-6,0,35,23,52
30,-13,-30,-63,39,91,-12,-57,26,-4,5,82,93,-26,-63,33,-22,53,-3,-76,100,94,74,40,-73,93,49,96,78,-45,-26,63,18,-18,-79,20,100,7,33,10,-49,60,53,-84,-28,-24,57,-43,62,-91,-25,-41,40,88,82,-95,94,95,33,61,-16,-47,47,-68,66,-31,-67,45,14,-80,-82,88,67,-69,-39,78,14,6,95,-21,-38,-72,-92,11,2,-86,-24,16,8,-15,-13,79,-8,98,7,32,27,15,-87,86,-12
17,-59,-80,-97,89,17,91,12,35,-13,29,-91,31,41,-9,71,-74,43,35,-7,97,-55,-96,-97,-19,-30,-5,-86,-47,-100,-69,19,-7,-35,64,100,-82,70,3,-54,0,-92,-96,3,-24,-50,-61,-52,-26,48,66,43,22,-6,-81,98,77,-5,49,96,32,72,11,67,-75,46,-95,-6,84,-33,42,72,61,-57,-98,62,84,34,84,91,-89,40,-3,-12,82,92,76,-56,77,56,-57,-69,97,-54,-45,-90,40,56,-38,-71,15
-41,30,-2,22,7,-15,49,-58,98,92,-33,-97,72,37,57,-91,86,-68,64,23,-98,-11,55,-24,-35,-62,8,-46,-41,-84,89,6,-88,14,-36,63,96,66,-91,-5,-5,-96,64,-1,34,36,56,-91,-89,0,-16,-16,-12,-93,77,-83,-46,97,69,11,25,30,-58,-57,35,84,79,-44,-94,4,-40,58,-33,-73,-11,35,98,-69,-59,28,-46,66,36,-13,-85,68,-97,53,-95,17,50,-35,67,-32,16,66,19,2,-8,-18,-78
