3,-21,67,-83,-46,-8,13,13,66,-67,96,-58,-88,-50,14,-16,2,56,-30,87,-34,-69,32,-13,36,-52,42,36,-65,-91,14,-17,-9,72,38,83,-44,77,-71,-35,20,86,12,77,58,-77,-13,33,74,10,80,-83,82,20,-80,66,-90,-25,63,-61,62,90,30,-70,-40,-86,-66,-26,-17,-85,-13,70,-73,-36,-55,-41,-89,58,43,-74,37,-33,80,-67,27,-72,-4,-64,32,-49,-30,-2,-82,28,-53,-33,45,91,-16,-2,-16
79,63,-47,-55,-5,-16,-86,47,91,-15,61,-84,42,-35,12,-42,-15,89,-4,-15,17,-50,55,50,90,-41,16,-31,-98,78,-62,6,-13,-23,39,-82,22,-83,-6,-89,-5,-32,1,-94,49,-44,37,68,75,-52,85,-83,-50,-62,-60,-97,32,-38,88,-10,19,63,-23,-70,-92,26,25,15,-67,-94,-26,-99,-8,18,55,-11,53,-96,-71,27,-29,-67,-96,-73,-28,55,-48,88,6,9,62,-57,-49,94,53,47,90,-82,70,82,17
80,-66,42,11,-96,97,-9,-21,-45,3,-9,-6,-43,-80,34,83,-22,19,-7,-47,33,-35,36,-85,-83,91,-11,65,67,-79,61,-33,30,-97,50,4,-81,-87,-81,75,-8,-5,10,-71,-36,-56,-12,60,-57,-52,87,19,-23,-91,76,-2,24,-14,-28,21,13,-22,26,71,42,42,-100,-11,92,-67,85,7,-95,-8,90,-23,-95,49,23,-85,-70,-76,20,-23,51,-85,6,88,-5,31,7,37,-71,3,60,60,71,-24,-74,70,61
-15,-48,60,-83,48,16,14,-25,62,32,-88,24,-82,-52,81,-79,75,-16,-35,-3,60,88,45,66,-39,23,53,-41,90,-91,96,-8,39,35,54,-24,64,27,69,-98,-15,78,-37,-34,-70,-49,-62,90,-5,79,35,46,-13,53,-22,-96,-7,44,38,30,36,44,33,-2,43,81,9,-61,39,11,60,-39,-68,-34,-69,57,93,41,51,82,32,-46,58,42,56,72,-50,-44,56,-20,-44,57,-29,80,-89,-50,-85,-84,59,39,-8
-9,42,72,72,-96,-59,24,99,41,-45,-6,-64,0,-80,-16,92,91,92,25,85,-24,-48,-10,2,22,-70,54,19,94,-93,75,39,27,-88,52,-40,-45,-11,-26,23,-22,5,8,-4,99,-34,68,-21,-59,49,-4,-73,29,13,81,-35,-27,87,-75,25,-96,-96,3,-29,59,-82,40,100,-74,82,41,-50,74,2,-70,49,32,83,36,-35,-2,-27,78,65,-4,-8,75,67,-57,-13,19,75,-12,75,60,-96,-21,5,-81,-94,24
10,24,-78,89,31,-35,64,95,-61,85,35,69,-75,11,-5,69,46,-91,-14,-15,-18,-85,-43,2,60,-73,-65,-66,-96,14,-62,-25,-26,90,16,-91,47,-94,0,-91,-27,-67,22,-82,-70,-46,21,46,-49,55,100,-20,79,-58,53,-47,78,-89,41,-70,6,-97,-61,-71,-2,89,-35,28,87,14,-26,-34,-44,50,88,-39,-41,-76,2,-75,94,45,43,-5,-33,88,-63,-63,1,-37,-78,-60,-4,92,99,95,47,-49,-17,-14,61
32,69,70,-63,43,-7,-71,-10,99,-30,-62,56,-6,17,96,58,-44,-24,31,-45,-1,97,85,0,98,-82,-63,-28,-61,24,48,-24,97,41,37,-58,97,-21,22,90,-35,92,61,-72,88,-17,95,40,-9,41,-80,-10,11,95,31,75,-86,-60,26,-28,-88,-63,71,3,-30,83,22,99,36,89,-78,73,-12,1,81,92,3,76,44,64,-10,-80,-1,-66,-46,15,87,-72,-50,1,-86,71,-38,58,-42,-84,-71,0,76,-98,-45
6,28,97,-17,74,9,-64,84,-36,-95,-98,-49,92,51,-68,11,-30,46,-15,-26,27,-34,-21,68,-70,84,93,35,88,-3,-38,5,30,17,-97,-3,-58,-31,-87,-17,-8,66,-7,86,-41,32,56,-48,-70,38,57,99,46,59,20,-5,97,-39,12,-51,-70,75,-65,87,-55,7,92,-28,-93,71,25,32,-62,-69,-36,-71,76,77,-26,-17,31,-82,90,-3,-68,100,-10,98,0,-77,-26,-78,11,-100,-76,21,-58,-2,-19,-12,-48
6,83,-77,45,95,96,-99,64,49,-35,-50,35,-23,-89,64,68,68,8,-2,-19,71,-87,57,-75,-91,64,52,-65,-76,-62,25,-69,80,-42,80,31,-63,-26,-77,-3,27,88,63,36,23,24,49,-92,-98,18,19,-50,88,68,-29,100,-72,-34,32,-57,56,-88,-53,69,9,11,36,54,52,94,-22,35,55,-68,69,-60,-65,-25,51,-80,80,-51,47,-19,-39,62,12,54,-22,73,61,-10,-76,91,28,-74,33,-49,82,-44,-98
77,-78,70,-47,76,-7,-19,-61,-46,-43,-92,86,-28,53,-86,-15,28,-29,81,-44,-77,-47,-84,-30,80,-48,-100,-31,-96,-50,-76,-90,-27,-49,5,-52,-8,95,51,-56,24,97,2,54,-82,-24,56,-73,-72,-36,87,-31,65,70,-70,13,-56,86,-90,-59,-53,11,73,81,-28,65,85,83,-32,45,-18,80,90,82,-18,80,46,8,-39,41,96,-54,-6,77,17,49,-5,-74,-55,84,-58,37,11,-72,-18,82,45,3,-21,18,4
