-5,-73,-86,71,55,20,85,-58,16,23,-37,-89,-44,-84,-75,-32,6,58,7,47,-19,-67,29,73,-31,53,10,70,-2,-83,-76,-5,82,-61,-54,-86,56,-75,10,29,63,-100,-66,52,-32,40,-16,-46,-68,-71,-32,55,48,85,61,39,-14,-54,-66,41,9,-52,-13,-25,-25,93,-83,-21,83,48,23,31,-18,-34,-91,11,-43,-11,61,34,83,-54,-31,25,-39,-78,37,-68,16,2,57,-96,62,-32,-100,66,48,-58,25,29,-21
61,-89,-32,43,72,-83,43,7,-42,63,10,43,-74,-44,-24,68,-47,45,10,-18,-6,31,75,-80,61,19,-75,-5,75,-10,9,93,100,52,53,28,-77,46,37,-79,50,-50,-89,-79,-54,-94,82,14,-14,81,-46,-40,-45,17,-13,-50,20,-41,52,-71,-53,-5,-78,-72,-12,38,5,-2,44,44,76,-1,86,20,-93,34,-78,-81,37,-27,-4,-43,73,-72,43,-76,63,78,2,-96,22,-53,4,-83,-87,-78,79,59,-99,-38,65
-35,38,-89,74,36,81,60,22,21,24,7,65,-47,-46,-5,-83,-10,-59,33,96,-5,-2,41,25,16,-90,50,42,-94,-19,64,89,90,12,-87,-89,0,20,82,88,-60,84,46,-22,-29,25,29,-72,-3,85,5,-34,-56,-68,83,80,97,-41,70,81,-58,-6,-13,-20,-17,100,-82,-66,11,-49,-9,-68,72,36,41,-92,-60,55,-74,38,-91,12,-73,87,75,52,63,31,45,-95,-20,54,79,95,70,-26,61,36,-72,45,-86
-40,39,0,100,-25,-92,49,87,-45,-31,-44,89,6,75,84,-28,-38,-75,2,95,21,37,22,-24,-21,-75,39,73,71,7,-31,-81,82,92,51,-41,81,-21,-27,4,-84,62,87,-97,98,25,-74,-35,-95,31,47,-76,-93,85,11,-79,-5,-72,-18,28,-83,84,-27,6,-98,-8,-45,96,-13,46,-8,-92,-41,3,41,96,67,-68,95,50,-50,-86,84,25,-6,-46,84,94,-48,3,77,15,62,-14,69,-34,85,-12,85,10,12
44,-42,-56,27,11,-89,-43,-32,-82,-43,38,-100,15,-34,-81,98,-20,11,-23,-13,-82,-39,82,-74,-6,31,95,68,-45,-46,28,68,43,-22,21,2,-62,44,34,82,71,89,95,-75,-82,-73,45,-32,30,89,69,-8,28,-93,72,-87,-11,51,69,-36,-59,61,-50,82,-77,21,-31,64,43,25,50,84,74,9,97,46,44,-89,86,99,-28,73,-27,-39,58,-64,24,51,-14,-81,99,84,81,-11,50,24,32,30,-32,89,-85
61,-80,-60,-1,-64,57,-2,90,93,-61,69,-9,92,-78,18,8,56,73,-93,58,87,-6,-91,79,-19,-25,-95,-81,-4,83,-8,-57,88,72,-78,-24,68,-64,-23,49,-64,91,-77,-66,29,-79,-23,-87,86,-83,-35,95,-55,-15,-47,41,18,-29,98,-29,-69,-98,94,87,-4,-93,11,96,-35,-67,-42,67,-23,-23,-32,-47,32,-43,66,83,30,5,33,23,0,1,85,-3,42,72,58,-13,-23,-75,52,27,10,74,-64,23,-62
37,-86,-56,78,17,13,-68,-34,3,15,-94,41,-99,-57,-60,-55,-23,6,39,71,-19,6,100,9,-86,-5,-85,68,73,-11,72,-37,41,99,32,87,70,76,-61,-76,-50,-38,-14,50,-53,-83,-48,-46,-97,-52,-70,28,-2,-50,-14,-28,87,16,51,-66,-84,93,93,92,0,20,-43,-89,-16,-61,38,-93,-11,-40,46,11,-54,-11,17,-64,25,52,90,93,66,-96,-31,82,-67,41,24,54,9,89,0,-24,-80,-29,27,-59,-6
26,60,-68,6,64,-32,12,59,89,44,6,41,-80,80,27,-14,69,-96,-84,-45,15,-90,17,-28,3,-50,57,-94,-46,-65,-98,-52,19,-29,-35,-71,-73,81,-5,-26,-70,-30,-6,95,-63,55,80,-9,-4,85,80,-9,45,-64,-36,-80,91,71,-5,81,63,91,11,55,11,-45,30,42,47,-95,-99,-79,76,55,-4,20,90,-10,26,-72,28,39,-77,-39,75,8,56,-7,-79,34,95,-39,-64,80,-78,92,-13,-38,-67,40,-86
-90,-55,70,-25,55,57,54,81,-95,55,97,-6,-31,-68,-32,-66,-39,-19,3,54,31,-26,-14,62,35,11,37,-50,97,51,-67,0,-63,-27,-1,-43,-14,-74,50,97,18,-42,98,99,67,-79,85,24,28,-85,90,50,-87,11,72,21,-2,5,-57,95,51,69,13,42,-83,-68,72,-20,-82,19,-77,-40,-43,-49,65,-55,-51,-40,-9,94,-48,-51,-91,84,-15,46,63,40,69,-66,-2,-56,-98,97,10,-10,-68,11,-17,-16,55
22,-18,78,-32,52,-77,-20,-8,-45,-66,-52,96,-42,-42,58,-31,64,-23,7,-96,57,17,-24,46,-73,47,19,65,-14,-40,44,-35,-55,73,-20,-66,-78,58,-69,-76,39,88,-14,48,-16,-32,84,-10,8,4,-41,-62,-35,45,43,-8,3,-10,-36,46,-84,1,57,-68,34,16,61,80,-57,-29,97,-65,-88,-11,27,54,55,-43,29,80,22,42,-100,0,-45,61,66,-24,98,44,62,-57,-43,-6,-57,46,-80,-65,29,12,-80
