-94,70,63,79,-76,-17,-29,63,-4,-52,-39,36,6,34,37,6,7,98,-92,97,49,48,-65,82,-74,49,49,92,11,33,59,19,-74,-84,-44,-10,50,60,27,-80,-55,67,-46,-92,-77,-92,-82,-55,-77,82,100,-12,-8,-42,92,-57,-31,-59,52,60,89,15,-25,82,20,-44,80,-10,59,68,-56,64,-40,-30,-4,70,65,20,12,51,-85,65,-90,65,76,-77,14,45,8,81,-95,79,-72,-90,-14,26,-93,-86,-97,81,29
-20,39,79,-53,-63,39,45,16,-17,28,-20,35,61,-69,-27,-60,77,34,59,-14,-1,42,-90,-47,-24,53,16,98,-42,-71,83,-98,43,18,99,12,-53,-63,27,-55,6,-3,10,62,-30,-55,-47,-49,-39,-52,-78,58,12,94,21,-21,-47,96,26,-4,-11,-82,52,-54,-25,15,90,78,39,19,20,71,-69,62,2,81,-19,49,-63,-9,-21,-75,6,-95,-4,97,40,46,-60,-81,-18,-88,-47,-7,79,-83,46,29,21,89,-6
85,80,-53,-15,-80,-97,47,47,15,43,-93,18,-70,-99,40,56,-44,-35,56,-84,-56,98,17,99,-41,44,59,-3,-72,-33,21,-36,-32,21,30,96,79,-60,-16,-21,56,-89,-93,31,-95,-59,-46,36,47,-84,56,60,-13,-21,41,-94,57,52,10,81,24,79,-88,-60,-37,-54,78,31,77,-9,75,-15,-1,59,-34,-24,93,25,29,49,-44,-22,54,89,93,100,38,80,7,-42,80,-26,100,-71,34,59,39,42,51,61,-48
-95,-48,2,38,-85,-2,-74,38,-15,59,-44,-49,56,-70,-65,87,-98,-29,82,-64,-45,-96,27,-59,-60,-26,50,-48,-13,-56,-3,-25,-56,62,43,31,-75,50,-81,89,-11,7,-77,60,-31,57,-73,46,13,-95,-53,74,2,-81,-14,-86,-44,41,22,94,73,-59,45,-17,3,64,-13,-44,62,32,-2,61,-98,-42,-15,-8,-28,18,84,-29,13,44,-30,-65,-12,65,-90,79,83,17,-73,-7,32,95,-100,-38,-44,-81,11,-52,-61
-88,36,82,85,7,-94,-81,-21,-24,6,-24,-8,-4,62,-78,58,94,16,-14,93,93,-7,-5,-62,30,-10,-46,11,-22,-96,51,24,94,-58,85,56,-99,-60,7,-82,-86,19,-86,-53,-98,-9,0,-41,66,-3,49,25,10,5,-67,19,74,-32,-95,-100,-57,54,38,-4,-48,34,57,95,-86,-24,89,47,-42,63,-26,-68,-87,-94,-37,0,27,43,37,79,-79,-18,-57,-12,32,86,66,-5,-52,-7,64,-76,72,-78,67,96,31
47,-95,17,-61,-88,-8,25,11,24,-100,-45,69,-32,57,48,18,-80,98,16,10,17,1,-80,-75,13,-4,13,27,92,15,36,82,-65,-42,-52,-35,-57,50,-71,23,-16,-44,-42,91,9,-17,82,87,44,66,0,74,39,83,-90,-31,31,-6,33,-26,69,-42,17,94,-66,51,-33,-49,-26,69,83,46,47,-45,-17,43,-88,-73,-32,-94,-5,18,-58,32,32,-32,-79,-96,72,81,22,-59,76,5,92,51,-60,92,-45,-37,-81
63,37,44,-79,-36,6,89,32,45,72,-80,95,-77,47,-50,-39,78,40,-68,52,-43,7,-20,-75,-35,60,-51,83,-72,81,5,-76,-70,87,77,100,16,74,10,-11,-17,98,89,63,-69,26,-56,-100,22,40,-45,-16,47,4,22,-54,-19,-23,-65,-99,-54,78,-1,26,-65,89,32,-83,-21,92,-95,-93,81,-26,82,69,2,42,8,40,63,42,-84,-20,-50,14,-83,-4,63,78,-94,9,-74,-61,-86,-21,87,68,-30,63,7
-14,-29,-84,39,-62,-1,48,-39,44,-21,27,-64,100,70,-60,-29,64,62,-90,64,51,77,54,-10,-98,-24,38,86,82,58,11,46,99,12,26,68,-26,-73,23,48,-70,-39,-7,-60,80,-38,90,94,-97,-60,19,80,25,47,33,-66,97,34,20,61,97,-68,-97,2,86,4,-81,59,58,-64,26,74,-39,7,77,9,19,54,5,-32,3,86,-56,11,-55,14,-48,100,-98,32,79,67,55,88,26,-28,96,18,-44,40,99
-10,-29,88,91,-33,-85,-45,27,-45,62,-47,70,-68,48,-91,-13,95,-41,-41,-77,65,20,2,-57,-33,5,95,86,-52,39,-68,-68,28,49,-31,-77,-81,-45,-21,63,73,97,-97,-36,-91,-40,44,9,87,-58,-84,-22,-8,61,-39,85,-21,18,-14,-86,76,17,-84,28,23,23,-40,75,-43,59,-14,-42,9,-11,-10,-88,19,8,100,-28,47,61,-52,-3,-98,-2,-38,-95,20,58,18,-34,-5,-77,34,-90,3,-60,14,-46,73
-26,70,-28,-95,14,-36,29,30,92,100,95,-69,-41,73,-24,-91,98,-17,74,-98,-97,7,62,88,43,-36,4,13,76,-48,60,62,-73,32,-24,-99,-61,68,-76,4,30,21,-40,20,91,-42,12,-30,-16,82,-2,63,-73,-100,24,-97,-100,-81,-10,-35,42,88,77,-58,56,83,80,64,-2,2,58,97,-50,79,100,-49,11,-53,17,-47,-49,43,52,51,-11,-46,1,-49,47,17,84,59,88,-93,91,-90,-32,-38,-60,18,-31
