35,-90,69,-22,18,-22,-97,-44,38,66,86,-56,37,-28,-5,-86,15,73,-22,-25,96,-53,-28,-74,99,15,-62,99,71,-71,-63,31,15,-94,69,98,-51,68,61,-42,87,-88,-90,69,9,-99,-86,49,-27,-94,-52,95,-44,22,59,-56,92,74,-31,-24,-41,19,-41,-52,39,100,-6,-95,-61,79,56,44,98,88,38,-38,-54,-39,84,9,-27,1,-80,40,43,34,47,55,99,26,-4,-67,99,62,43,-43,25,-19,-76,-12,-77
-20,54,-94,-36,77,-68,-59,32,46,49,92,58,-54,-11,73,20,87,31,-6,-56,24,46,-61,-59,56,0,32,37,-64,-86,-31,39,-52,93,-59,17,-31,-27,28,-22,67,-89,8,27,-41,-93,81,4,15,49,-46,-53,21,97,-83,67,57,-26,9,-82,-47,-50,-59,-99,-25,-93,67,-35,-78,47,26,9,-65,68,96,-43,33,-7,-38,96,-20,-10,47,36,-19,48,-90,0,36,61,-37,-77,-68,-15,-46,-4,-63,-93,-12,-48,-38
-4,45,24,8,66,-38,-100,62,72,26,8,-44,59,45,-53,96,-83,0,4,41,94,51,-11,-19,-10,-82,-60,-45,56,-74,40,44,56,13,-71,-80,26,58,-41,-63,-68,63,56,-92,-15,-2,-36,-95,-76,-19,57,35,94,60,-85,-2,35,-23,5,41,-11,72,-77,-27,80,25,28,20,23,60,79,42,57,73,-11,17,81,-5,-42,75,11,-80,51,17,-48,49,30,88,-20,-1,47,-38,-92,-56,25,-53,54,12,-9,-27,-51
73,30,66,50,15,-34,26,60,-41,-78,-75,-30,-93,28,94,47,-2,77,58,-25,80,-86,-42,-11,-89,31,3,-47,-51,14,-86,10,-21,-3,-48,45,-11,-65,26,-87,-2,12,96,-34,-55,24,-3,50,-9,35,98,-60,50,32,44,-76,66,64,50,-27,-78,37,-84,-2,-57,-96,50,-25,83,-65,-8,-81,61,23,-88,50,30,52,-41,-29,63,31,-64,-61,-6,-42,-26,62,46,77,-34,-12,-1,58,8,80,75,-53,-84,78,13
98,97,81,65,51,64,56,87,79,-2,-92,-62,7,14,-64,-44,7,96,98,12,70,-75,4,10,57,-38,-88,83,-16,86,-73,63,53,58,-76,59,3,-87,25,-79,-15,-19,-12,10,18,-15,-59,-12,3,88,-10,91,47,-46,4,-16,20,-71,-76,27,23,-7,-17,48,91,-15,72,-60,-33,-55,3,77,-9,-100,1,79,14,-7,-93,-22,0,5,-70,-4,84,-39,-15,-82,26,-25,-71,-95,40,-16,-32,-74,55,-20,82,-66,46
20,-43,51,-75,41,86,42,12,-58,-64,-40,-87,-78,96,-89,31,87,22,73,54,-85,-55,-87,-47,81,-59,-29,-84,29,-93,-24,-6,15,45,-6,30,73,-49,57,-46,-77,47,-65,-58,96,-33,42,23,93,91,16,-76,85,8,-17,-83,95,-15,2,-97,85,8,-99,-40,98,-15,-24,-14,62,78,95,-23,77,-22,-66,94,21,-59,-76,-36,-69,10,48,-52,-29,32,-86,-53,19,53,19,62,100,68,-32,47,32,48,62,86,48
-39,56,0,37,70,81,53,-17,-72,-62,10,95,-28,-40,-45,-13,-71,83,3,81,-76,-75,1,37,58,-28,-67,39,-99,45,18,17,7,4,74,-83,53,3,-47,-56,-76,72,3,-100,-70,78,-17,72,-1,19,-88,-53,64,50,67,-60,-76,-43,52,-53,-68,-41,17,4,-67,-12,-9,-93,-45,74,-27,-36,-98,25,0,50,17,-46,85,-64,27,32,12,-7,-28,-17,3,51,39,24,-8,-36,-2,50,35,76,-23,20,-73,43,-62
38,-91,49,-93,-88,-47,-90,-3,92,-63,2,70,-74,15,31,-58,-24,23,86,-20,-47,-70,16,-5,14,16,-83,55,-9,17,34,57,-100,-86,84,52,57,13,37,-11,75,31,-49,67,45,94,-7,-59,16,44,28,37,58,63,-38,81,47,-70,-2,-82,90,-65,51,89,96,57,-44,-10,-95,47,-68,82,55,82,79,-52,79,-37,46,-16,18,54,-43,17,-100,-22,32,29,-77,-68,-90,80,42,80,13,-96,-24,79,76,-74,-43
17,82,-84,-88,74,34,24,-33,82,96,-64,-41,-88,-24,1,-12,49,-40,-3,63,-87,-95,-36,-21,13,-10,11,-15,-20,-73,97,-69,76,93,-92,-72,-31,-50,-91,-20,-70,98,-94,62,65,76,-13,34,-3,91,-66,46,-95,47,81,-16,-47,79,-22,-62,50,64,88,-24,-78,-60,-62,-42,87,57,-17,64,-73,-22,91,85,74,29,-18,-29,14,-99,-54,16,56,-88,-62,96,-10,58,60,-32,-17,-31,82,98,-35,-51,9,100,-98
-85,-78,83,70,3,-19,88,34,-1,24,36,29,87,-3,-70,-9,-5,-83,98,-82,-72,9,-100,54,40,-70,55,39,80,-9,10,49,87,-42,-82,-64,-51,-22,-46,52,-9,16,-79,0,11,-83,-19,-23,-51,10,52,5,-68,-98,49,-98,-70,-83,79,-19,-34,39,-62,69,57,-26,-23,-18,-48,-47,-75,36,26,-36,56,48,72,21,-31,17,10,92,-9,-76,9,-47,50,-70,55,0,-51,63,-82,-14,31,68,-84,63,32,-61,-28
