9,11,99,-38,45,-42,51,33,88,60,0,36,-36,92,35,-15,-11,30,-95,50,-27,-87,87,72,46,-71,20,-97,-26,15,90,-86,21,-96,28,23,-28,-48,31,15,54,-38,95,-51,38,-55,-95,-35,52,68,-17,-1,-24,-71,60,33,3,-31,-81,74,9,-17,51,-83,7,-76,16,53,25,26,-6,-75,-81,-2,8,15,-40,-9,-16,-45,65,44,48,34,95,57,12,-43,43,-34,36,-12,-82,95,-24,39,-68,-36,-45,12,-37
89,-67,89,52,-15,48,43,80,45,-10,-76,85,-76,9,-81,-39,-10,-45,27,-56,50,26,-57,-48,80,55,-54,-84,34,16,89,-62,49,10,-92,-14,-90,-26,-6,69,-49,3,-54,35,-35,-85,-61,-68,81,-52,48,1,-76,-91,27,87,-67,45,67,-78,-88,67,-4,18,-19,2,-27,30,25,5,21,74,-81,-79,8,0,80,25,-3,-53,47,-54,95,-47,13,52,77,53,39,-37,22,34,-43,-100,-3,78,79,-47,-9,-6,-88
69,-93,-22,-79,96,56,-53,24,-67,97,15,-2,-50,49,-63,76,-22,-72,66,90,-68,31,57,-78,-68,-11,37,-93,-53,99,51,-69,75,66,0,56,-8,12,50,-39,59,-28,-66,26,93,82,87,30,-53,-14,-35,-10,40,-42,53,-17,-3,22,59,12,10,21,3,-13,-68,-36,-75,-66,-17,13,-79,-90,-56,69,-45,34,49,-52,1,-13,-54,-47,21,-99,24,-45,82,80,-84,60,24,28,-79,-36,-15,10,-87,71,19,98,83
50,-51,57,-36,69,86,20,-49,34,26,-96,41,54,-31,-86,13,8,-28,-49,-25,-85,7,4,-76,-87,0,41,-54,70,-93,64,-72,46,-40,-2,84,22,95,54,65,-4,33,71,-66,74,70,-38,-69,29,-34,-22,93,14,12,-65,59,20,37,-49,-16,-84,-43,39,21,22,-66,89,22,20,-67,18,76,-2,92,49,27,-16,-94,44,-26,97,87,18,86,-28,37,-25,-33,-33,-11,40,-45,78,-89,7,65,46,95,39,55,74
6,-6,-17,34,70,11,0,50,68,62,88,-46,-87,-84,-11,-59,100,75,61,-24,76,13,-15,-30,-50,-97,-99,85,-77,-43,39,83,-65,-2,-56,15,67,31,-46,1,58,31,23,-91,-87,71,-54,-33,-9,-36,-2,-76,-74,-71,69,17,77,39,44,7,80,-47,61,81,-6,95,-96,-58,10,-99,20,-8,-3,52,8,23,-90,-5,35,49,-30,75,-75,98,-3,-88,40,-1,28,-92,-97,-6,49,-35,28,65,-27,93,19,66,-82
-90,35,-54,21,7,-46,82,-30,7,18,-33,82,40,-73,-18,55,-67,-74,61,-1,-50,51,-11,-23,-24,29,-63,-23,79,91,96,75,-33,-29,97,49,95,-48,46,-41,59,-22,49,-29,53,16,-32,36,87,-17,-56,-34,-12,-47,-78,-78,52,-39,19,74,12,51,46,1,-87,93,94,31,56,54,-94,95,-12,-1,74,73,81,34,-56,16,38,-46,-29,54,27,37,-54,-86,-58,45,-35,-45,-78,94,38,83,23,-79,84,-87,-14
-60,92,28,55,-52,49,17,-81,1,13,81,-85,69,32,66,57,-1,49,23,39,2,-50,-53,-14,-7,59,83,-89,-26,32,-99,3,-32,70,-81,-48,96,-82,77,-54,-4,-57,-72,55,-44,-40,-61,-44,70,-40,94,91,-74,-94,-72,-35,-41,-15,-2,46,50,-60,-82,-73,-85,-40,-89,-22,24,-25,-54,40,43,-7,56,83,24,6,-68,-43,35,65,-91,31,38,-29,-12,72,-58,43,97,-15,-72,-78,83,-23,56,-37,43,88,85
37,47,61,36,31,-27,3,84,-45,-8,-57,-2,-91,-8,-80,39,68,16,-42,-77,-98,-70,-90,-48,-21,-93,32,3,-73,9,58,18,-10,18,3,56,46,-44,-2,9,35,-18,-9,98,-5,96,93,-67,100,-100,-5,-39,80,-95,-93,-65,33,-89,-71,22,-86,-67,78,40,-46,-73,40,-61,73,-25,46,-8,-96,55,-49,26,-47,50,24,-51,34,-13,51,-84,28,-47,-100,-29,93,-87,38,-84,84,-86,-47,-4,-66,-67,-26,-87,84
28,97,35,97,99,96,-81,88,27,8,66,-76,83,-25,1,49,-45,43,-14,62,-77,75,-27,87,46,-81,-53,54,78,-92,-78,30,-78,-57,43,-6,-40,82,-40,97,-93,-100,75,0,84,-6,-9,65,9,-20,-73,-13,-35,30,43,66,39,26,9,-65,-68,-18,13,10,8,-37,-29,27,-66,-92,-74,-37,-92,-49,47,-80,-37,-94,-64,70,86,-76,38,38,94,-96,98,-71,-27,28,-51,49,78,53,-43,15,81,-16,-94,-24,-35
51,51,35,78,-64,49,64,18,78,-29,79,-45,31,16,77,35,69,70,-66,46,-52,-60,45,19,95,94,11,-80,51,-5,-49,-45,-63,61,-66,26,62,-84,28,-95,-83,-50,-54,-86,2,-94,75,-58,-15,-63,-1,-88,-46,-29,90,-41,-43,-12,-92,-8,-20,43,-71,67,-34,10,-58,-82,-95,13,-91,-82,-6,-60,66,-51,-37,-29,-32,30,88,-6,-22,-98,10,88,-40,-63,-46,67,-94,80,37,-40,34,28,35,-69,-84,6,75
