-40,85,-16,46,-13,82,21,-25,-98,-45,27,-90,45,-10,44,-62,-65,92,78,-37,-19,-85,-91,14,97,51,-63,-51,-47,-90,3,94,40,73,-7,-28,29,23,-52,63,-62,22,65,-70,8,-34,61,-11,-15,-94,83,-69,87,-46,25,-58,-13,-7,-27,-22,-100,-39,91,75,77,23,92,2,-50,-64,-54,94,5,-60,-55,-79,-69,-100,-46,53,-83,7,-69,-18,-12,-8,41,-13,-3,81,-47,-82,-47,21,-73,-86,-49,-5,-65,80,-9
-99,61,-75,-70,-88,-43,35,-60,69,92,53,-1,-34,-24,-90,96,-53,-97,30,63,-91,59,-73,-2,3,-40,-88,-85,-53,-51,89,99,-74,86,-59,-11,-81,-87,99,9,100,74,-76,-29,-24,7,-63,37,38,-60,-21,61,-27,44,100,-32,77,81,26,-60,-69,-66,-16,-60,-41,-22,-15,71,16,-94,-98,52,-24,-33,-37,-42,29,-79,-12,-4,100,65,12,84,-99,-27,-51,33,77,89,0,-61,-53,-58,-14,-60,-94,76,-45,74,17
87,-27,-68,-31,-10,-80,-49,39,83,-17,17,72,-42,-16,73,67,-26,86,-87,-69,75,-49,85,-43,-69,86,53,-52,-38,80,-63,-39,-85,-61,72,-76,-24,4,-54,18,-94,100,50,55,93,13,62,-35,58,-73,71,-72,71,-33,19,-72,-71,-40,4,-14,-74,52,-81,42,-84,30,18,-25,44,87,6,86,-55,-61,-57,-4,63,-23,96,62,-58,99,0,-62,-28,66,45,85,-9,-19,-100,27,21,-27,-1,88,-35,52,-93,-78,-73
-35,71,-63,15,84,-61,90,84,91,48,16,99,-71,62,-100,57,-97,70,-59,-90,-30,-88,34,-98,36,35,-53,50,78,-58,-63,32,-66,51,35,-64,16,-56,-59,-23,-81,-99,98,-25,-44,-29,-54,-53,-80,-95,-2,18,9,34,-34,-5,27,46,-59,3,-82,59,80,-1,54,94,46,32,59,94,39,-3,16,-9,-78,-69,-52,36,-63,27,35,-70,-11,43,-4,31,42,60,26,84,8,-87,-44,60,42,66,-68,81,12,-20,-69
69,12,-84,48,-32,10,10,18,24,50,-26,3,-24,80,-39,23,53,-17,-85,58,55,-29,11,-9,7,72,70,16,37,-35,91,-77,-95,-100,-76,-55,48,89,-5,-21,-90,-29,-24,9,1,-74,63,-20,-36,-22,20,35,80,86,83,-97,16,-28,95,-98,48,81,-5,-79,-56,-25,97,-3,2,-36,-42,9,-86,-2,97,-13,-23,18,-99,62,83,-59,-61,55,13,-80,-45,34,-66,-97,90,95,-8,97,54,-13,73,59,-6,-45,-55
-44,11,-28,-1,55,-64,-3,57,-96,0,86,-14,83,-8,-45,-74,-25,24,25,1,-8,-44,18,51,-89,10,-48,-91,-53,68,-22,90,84,5,18,43,94,83,-1,-42,-51,56,-14,-6,-52,13,100,17,-37,-46,34,6,48,-4,77,6,92,-30,51,86,-81,-31,79,-57,66,24,-29,84,-72,-20,-65,-4,-97,-96,33,97,49,-2,-28,-21,-77,50,-96,-48,-44,4,-97,-82,72,-9,-77,-23,-29,78,70,-26,96,78,46,37,-3
-36,-35,-52,-56,-58,87,-92,-50,87,61,49,-77,-49,7,-95,95,31,-53,6,-1,-99,-49,-88,-59,-65,-85,65,-14,-69,-83,-80,-89,-19,96,-3,-31,-9,89,-39,-13,91,26,9,95,-68,47,82,38,-95,-12,-9,-86,-90,73,5,-91,87,-20,-30,-52,-19,-64,25,-88,73,46,45,-63,94,82,-71,-63,31,32,-41,-81,-43,-93,-31,-70,18,-32,-97,-86,7,-87,-51,58,-93,3,-39,-28,-85,-39,-58,71,88,28,-42,72,47
-55,33,91,36,-66,87,-61,53,-51,28,-4,83,-90,24,9,53,-43,19,99,-83,-59,-2,-20,13,6,-72,-54,-98,-3,-85,65,18,-67,20,21,-11,95,-69,6,15,-41,46,91,62,-80,100,48,15,-97,89,48,22,66,-98,74,-25,74,-28,43,17,93,-5,-16,82,70,-37,-88,22,37,1,-52,57,61,20,85,61,-63,83,57,65,26,-82,-85,95,75,-36,63,1,17,-27,69,3,66,7,43,-21,17,17,79,-97,-2
-47,87,60,32,-26,-84,-50,37,59,81,62,23,73,12,-11,14,82,-24,-5,-22,39,-95,43,-6,77,89,98,66,-44,-29,10,92,-93,66,-45,-23,99,-65,33,71,-96,-7,-19,-85,94,97,-26,-60,-83,-67,-91,-5,-93,9,-43,-30,54,90,-82,-3,-51,53,35,100,87,-39,45,-8,-14,-68,-46,66,-31,11,-72,-78,-96,-3,92,58,98,6,-46,54,-61,31,-1,-98,-80,-6,-6,87,-72,-23,64,10,48,78,-52,76,-55
-16,-95,65,-90,12,-34,-96,59,0,-82,7,-88,-36,-3,-7,13,59,-65,-27,0,-64,-77,-31,-74,32,-99,-95,84,64,17,-18,-75,24,18,-15,70,-37,2,-89,91,-42,11,39,-68,53,59,-22,46,-13,-2,82,-75,35,93,-56,17,-43,-18,-31,-37,43,-70,-5,-47,-25,57,33,-73,90,-34,60,-57,-68,96,59,-83,0,72,4,94,-77,-93,19,30,-12,-89,55,-92,-47,47,-45,-73,11,80,-68,80,-14,89,-25,83,-28
-38,-40,-25,21,29,49,-85,-73,-9,-56,-72,-33,-6,-33,98,-21,-96,-4,79,-93,34,21,3,-4,-33,-12,90,-27,59,-24,50,71,34,56,-94,80,-3,85,-72,44,-32,47,94,-23,-17,-73,-52,-8,67,-76,34,-27,-29,-25,-8,70,-50,-37,-89,-35,60,24,18,-89,89,36,51,-80,16,36,-11,14,88,-4,-60,-5,34,-90,51,-97,98,56,43,-70,-25,5,57,75,-81,-28,-7,-5,-17,-41,54,23,-33,92,18,-43,-55
-4,57,-61,16,-93,-1,3,-100,-57,-67,-2,-44,-40,-95,-61,-14,78,54,-99,-69,-13,46,-6,-93,97,-59,-55,15,-68,-13,-61,95,-26,85,70,-44,-78,-29,32,-8,-79,-97,23,-77,-55,3,83,-78,14,-35,-79,84,-4,99,8,-47,-6,93,-91,1,-8,63,-31,-93,-61,84,28,-9,3,47,92,72,-71,9,-54,-11,49,13,-48,-5,-81,-70,74,75,72,-99,-21,100,74,59,-53,27,-48,-12,-80,68,-40,-1,68,20,10
-69,66,54,-51,-8,24,-39,100,-73,-11,-65,80,58,-85,-8,-77,-59,69,99,35,20,18,83,30,-51,55,-100,-68,72,86,-1,-10,24,-18,55,28,-97,85,-8,0,76,-9,-6,47,76,-7,89,-32,-80,-73,24,-46,-36,45,-9,6,77,-93,-11,-95,-11,44,44,-65,34,-41,34,46,80,-15,-89,-20,-38,47,27,-3,47,84,-81,85,74,-63,-99,-17,3,47,-63,51,-87,58,85,51,95,-26,-64,-71,-40,-77,96,23,29
-86,-18,-11,-62,-90,-56,55,24,45,-68,12,66,-34,70,88,-97,97,83,-51,93,26,-69,-95,-27,0,64,90,-13,-21,-1,19,97,21,65,73,82,-4,-93,39,-31,-15,-63,-45,-58,-62,29,51,-14,-71,-43,60,-91,51,-12,95,82,-96,84,36,0,-80,-88,-64,44,-27,-43,-60,88,100,12,-41,-92,-94,33,-7,-3,-14,63,-25,-16,71,-7,43,83,-85,13,77,32,-46,-80,88,88,-9,75,-63,-28,44,66,41,49,59
-16,41,-7,74,58,19,-90,82,-65,34,-35,-41,86,49,8,48,95,-55,-29,-98,-96,-96,47,-48,-46,-24,-20,-89,-80,47,-58,-57,-63,74,-5,8,-100,50,-84,-60,-90,-34,73,71,70,55,23,16,84,-26,54,59,84,28,25,-36,23,-74,-10,-42,95,25,-100,97,73,25,92,31,-62,-72,73,26,-10,66,-96,7,-2,2,78,75,-13,82,87,7,55,33,-33,-57,-75,87,-97,-33,-14,34,-40,68,-69,-98,89,46,8
41,81,-92,11,93,42,21,-63,-95,81,-55,-43,-24,-37,-64,57,92,43,20,99,-30,91,24,55,-55,31,-90,15,-15,-8,20,8,48,59,-47,-60,-58,60,-73,35,37,-63,44,96,-80,82,33,-52,52,80,79,-1,-94,81,-54,10,13,65,-54,1,-9,98,-96,-19,-39,2,-58,9,96,66,33,39,92,-77,-5,-97,94,-11,-96,76,-9,-13,-76,-95,38,79,-96,-95,68,94,-60,-98,-33,94,85,-82,-55,8,64,97,-19
41,30,-29,21,24,96,48,67,-33,-73,57,-13,-96,98,76,-90,95,-19,-84,3,8,-75,-48,-91,-92,-55,-99,51,47,-45,-80,6,-96,44,-20,-80,-76,90,-86,49,8,-46,-67,-47,-92,51,59,-13,53,-17,-47,81,-36,51,-24,-69,18,-13,-82,-25,15,10,13,-16,-87,14,28,-22,64,24,-10,1,71,82,-99,40,-20,91,-100,79,82,-79,-100,-31,49,-87,94,-6,-7,10,-75,-52,-86,34,-59,45,51,24,47,13,1
