-62,55,-20,-48,-28,44,-57,-6,6,-65,-62,-99,-90,-57,22,-73,-30,-6,7,38,74,11,-44,5,29,-2,-21,-48,31,83,-57,92,8,-26,38,47,11,-9,-1,-86,55,26,41,-59,-7,5,65,-15,-33,-54,39,29,65,37,81,-45,12,-94,-100,20,-38,82,-47,-35,-65,-3,-4,80,-22,84,-49,-48,-49,41,54,36,46,90,-68,92,-96,72,-69,66,99,58,-34,91,-57,-82,-61,-38,99,-98,84,-66,-28,-93,-50,6,53
-91,-25,72,-77,1,-31,70,52,7,56,-10,-76,39,-31,-42,67,76,-86,-82,-56,47,11,-29,49,-45,79,-4,99,77,-94,86,15,-95,55,-55,13,41,27,-80,46,-65,16,-26,-6,58,20,46,79,18,26,94,24,88,90,34,67,-4,-52,-73,52,-15,38,88,14,73,96,-65,35,74,47,-44,27,-55,-35,-30,-21,49,33,-59,-92,-91,-86,63,-11,-85,-67,-84,-74,-80,80,-98,-72,-11,3,90,13,34,71,58,7,-65
-20,-92,-11,100,-12,-96,25,-28,60,1,13,88,-37,24,-85,-35,84,-91,-17,2,-24,-47,-98,-95,-66,-95,-39,81,-55,-95,-80,51,92,-30,-67,-74,53,-77,-30,-56,-42,-33,-69,60,-98,-80,69,64,41,82,-74,-38,3,99,91,-76,-82,4,-70,74,-65,-53,82,89,83,17,53,43,15,-48,-28,38,19,50,-9,16,-78,42,93,92,98,82,8,37,-73,71,-78,-46,-5,-32,-49,-92,13,-80,31,-59,-86,-87,-70,35,46
0,86,87,-87,91,-74,74,84,82,-5,-55,-24,52,-63,-46,19,45,31,26,68,91,78,-66,7,-1,-85,-71,73,78,-64,-9,90,-49,76,83,43,15,46,12,-38,48,-80,-49,85,35,-18,-41,60,-39,79,-13,-54,-97,30,-21,50,96,-19,47,15,69,-53,97,-100,59,82,77,-73,23,-46,20,-37,33,-31,-99,-53,-98,1,50,79,-60,52,74,-9,68,-55,-15,86,-64,73,-17,-80,-37,-64,-70,15,71,-92,22,-32,81
-62,38,92,-6,17,-58,-20,-62,83,-92,85,31,-77,77,-2,-64,-2,64,-74,47,-20,98,54,24,69,11,-94,-60,-38,-62,37,-62,38,-5,0,-22,-14,1,-5,63,34,26,53,-63,-29,28,32,45,-13,21,15,-70,-13,-63,-35,27,90,9,72,-18,59,-76,69,-27,96,18,6,-77,-36,-43,33,34,57,-87,-92,-8,77,80,-83,36,76,-15,-37,30,-76,-56,-23,-28,24,-29,96,-45,100,-4,-76,97,-54,-74,42,56,85
-86,48,24,88,-57,35,66,20,67,13,-91,15,9,97,87,-13,-67,-44,10,-18,-77,29,74,-15,-47,94,27,25,32,58,-46,100,-39,90,85,-8,-69,67,9,-62,-21,-38,4,-33,-61,97,36,6,-85,-59,1,2,-99,-13,14,71,-77,10,-70,-47,-92,-27,-7,35,2,48,35,-64,-90,-64,98,87,-54,-54,-55,-100,14,32,20,29,26,23,-10,45,97,94,-12,49,28,-63,-95,36,-56,-84,46,12,-52,49,29,60,-49
41,-64,26,72,-42,-21,64,-40,83,84,-89,-22,-31,-26,-89,-16,-84,84,-15,-100,40,-23,47,-7,51,-77,-29,64,88,-80,-63,21,60,-60,94,-63,-58,-27,-23,-78,80,-40,-89,78,-89,80,-25,-19,-12,-47,-45,-16,8,20,-94,99,-71,-94,52,-3,-28,84,-71,23,62,-80,-30,40,46,72,96,99,-19,63,-29,98,-5,68,93,-26,77,-36,-27,-24,33,-77,56,-73,-18,15,-69,-51,100,-62,-26,76,9,-94,-94,99,15
-87,10,31,81,-71,20,-37,-55,-27,-74,-53,95,66,2,-45,48,9,-57,40,-84,69,69,93,-60,-79,-87,68,-22,34,32,88,-51,43,-23,-37,48,26,-2,-99,-36,10,-53,90,96,-1,-39,87,-48,2,-9,-57,63,85,56,-99,77,-37,4,-17,0,-32,-98,-34,-4,50,90,-80,-51,-95,-64,-28,99,-69,-46,87,29,0,-100,-49,-96,-97,75,42,-91,-31,18,35,-39,-29,-89,-10,57,26,21,34,-58,98,74,73,71,-42
-45,-97,-21,-16,-79,72,43,31,59,-51,28,47,43,-32,-37,-34,80,-73,33,77,-47,-85,21,91,-69,17,-2,1,-28,89,17,-88,1,33,37,9,47,76,-75,-75,-7,79,22,71,-41,67,64,-92,-57,-52,24,88,-50,25,-84,91,73,46,-9,14,70,-91,42,17,-61,-69,18,75,35,95,56,49,-6,-38,48,-69,-11,99,-55,-36,-16,-10,-34,-47,45,-71,14,-72,-69,56,3,87,6,-58,-92,86,-28,14,-3,-81,-52
56,82,75,75,3,-85,-80,-90,35,26,-95,-68,-72,-17,3,-29,-16,34,61,-11,64,-2,-98,-24,100,48,-22,-33,24,-58,97,52,75,-89,-52,22,14,32,-9,-15,-66,28,-39,30,-79,12,60,-5,82,12,24,-66,22,76,-7,-31,-56,-5,-22,19,-49,89,47,-26,1,-77,-33,-42,74,-67,-15,-84,-52,-31,-69,-95,-59,-15,59,59,-73,-56,-56,35,70,40,-69,80,-72,65,53,-61,48,19,-90,-64,-97,-14,74,-68,12
22,-40,-48,-39,26,-85,23,-75,21,19,-52,-79,-95,91,1,100,-63,-50,92,75,-47,-68,-81,80,-8,23,51,90,3,-2,86,-12,59,-33,35,-67,-46,-66,-63,-68,94,37,4,-33,19,99,-80,-50,100,-56,-91,-73,-16,-71,-59,-31,-98,-42,48,49,-34,-22,81,28,86,25,-78,-18,-31,-13,49,-45,32,55,-12,-17,-38,67,-84,-31,-47,-91,-12,-92,-44,-83,6,-69,38,-41,-30,-80,18,49,72,30,-5,-2,52,25,98
13,84,69,37,15,-63,72,-4,-42,10,33,98,-59,49,11,53,-3,23,72,-91,12,-2,-30,71,-13,-48,48,36,-67,-35,-42,41,73,-58,-59,5,10,27,60,-62,-87,-83,-95,-70,-6,-55,-21,4,-70,-95,-90,-89,-86,-82,-71,5,-28,99,60,-44,-76,93,82,-79,20,22,-26,-55,51,-10,-58,-4,5,18,36,-13,33,86,-67,30,65,-11,-25,33,9,19,-66,-16,49,-31,80,-31,-41,-42,-57,29,97,69,-64,64,4
-10,27,-84,-85,10,-18,-23,51,-41,67,-6,-12,-21,-67,-46,19,-78,-76,-1,26,45,40,-11,-78,-36,37,-69,18,34,14,-29,15,-47,-25,-42,67,-85,76,29,-69,-98,-67,-86,-51,74,-41,51,52,-8,56,-47,56,-64,76,-63,49,26,-34,-90,-2,-70,26,-95,-68,38,56,96,55,47,-8,-31,-39,8,-96,12,-82,19,-33,53,-34,0,-78,67,6,-60,-100,64,37,-10,-48,-8,34,63,-81,52,-64,-94,41,-40,-48,69
-11,-96,11,-65,76,25,-76,77,-6,72,-44,97,71,66,20,78,-79,60,6,99,98,-34,32,19,35,89,16,-59,-71,61,100,97,20,-29,67,66,-76,31,-44,-23,-69,-71,32,-16,25,-33,-41,-71,41,-15,-69,53,-78,99,86,-91,-62,59,-49,-43,-49,94,-54,72,-82,45,-45,-33,-33,-60,31,51,-81,-69,8,-16,6,-93,-68,-72,-33,35,31,-77,-73,24,-26,-98,30,-93,34,15,18,-55,89,60,40,11,66,-86,-31
-26,78,65,-14,99,-20,65,14,93,97,-27,85,79,71,86,-32,-82,-98,37,24,-12,76,27,-9,80,-24,-33,-35,63,-22,-78,-68,61,-31,-92,15,38,70,-95,-17,-39,-94,31,-16,-98,19,-28,99,-34,-43,98,47,-45,-59,-63,56,-12,-45,-19,25,-95,24,25,71,15,-24,-89,-51,-72,3,34,84,-26,13,-32,-28,98,76,41,84,-49,27,-8,36,-63,-84,-22,80,95,-34,60,56,14,5,31,-14,-87,-55,51,94,19
37,9,44,-7,76,60,-66,-93,50,-49,56,-2,-62,-1,-21,-24,32,54,53,-72,63,-52,26,40,-31,55,-44,34,-96,-69,-22,13,39,99,42,97,-11,-52,-98,-59,-41,-95,-17,-92,-74,70,49,-94,-34,51,67,-48,48,15,91,-68,25,47,17,45,81,-27,-41,-12,-47,-76,13,-38,58,29,59,74,-10,54,-7,52,97,-93,60,-71,10,43,64,-40,-9,-55,45,57,19,-12,-37,90,-37,-25,-90,42,-71,58,17,-47,12
-47,-40,6,26,-33,-81,-57,52,-17,39,-34,89,50,0,-4,34,53,32,-34,-45,63,7,-85,-72,-14,-90,62,71,-31,52,46,-75,-45,-53,16,-46,50,-79,-70,-38,35,-12,18,26,-60,-91,-15,14,98,82,-69,-84,-15,9,1,-91,37,49,-54,99,-67,-35,18,60,-6,-42,59,70,-6,-48,87,50,34,-48,40,8,-59,-71,-62,-1,-4,70,78,-58,68,-44,-96,-58,-59,70,-43,92,57,61,53,-73,30,-11,-19,4,-67
63,70,-34,86,-74,63,96,-97,0,98,91,-77,42,22,54,-51,-35,20,97,-80,-43,-14,-3,8,73,11,-26,6,27,-85,56,-48,90,-21,0,21,78,-2,-11,22,-57,26,-17,14,29,3,-70,-56,78,60,-89,-40,78,-40,75,91,-26,31,-34,-53,-76,36,42,59,-14,72,-10,72,36,29,-66,57,-46,93,-59,-72,-97,60,-39,20,22,-73,-45,-77,-8,-42,-97,-88,72,-58,96,-45,56,14,-38,63,-61,79,-34,28,-99
-4,-60,6,60,35,-57,-50,100,24,66,0,-27,-51,18,14,87,41,-85,-69,97,-47,9,-95,29,100,-25,-66,-55,-34,46,17,-12,-100,41,-54,79,-20,-51,78,-12,63,-68,74,74,99,-49,40,-67,-11,-64,-88,-84,-11,-100,-58,63,68,-27,34,-3,-63,-14,21,57,85,-57,100,-84,82,-87,-31,-86,-88,79,71,-5,-6,63,-90,-37,-3,-42,-20,25,-76,-100,-63,79,60,-88,41,-4,38,-43,23,-34,27,-96,-87,77,-71
-86,92,-42,-37,-79,37,-6,-38,72,24,87,25,22,86,30,83,-73,-7,-37,58,92,-88,-82,19,39,73,-12,-40,26,-26,2,-77,-33,59,50,-81,-15,-50,-17,-27,36,-31,-81,-35,-21,3,-61,57,6,93,-1,-3,53,5,29,39,-12,-68,100,-47,-26,-59,13,-80,78,13,86,76,74,-44,62,63,-67,19,34,23,69,76,-23,-63,-20,31,76,-16,97,28,-31,-34,49,97,66,-43,2,-36,-91,-25,85,-90,72,-68,99
80,22,-43,-81,83,-58,-63,66,-34,-25,-85,-23,28,35,-36,65,24,13,-82,-60,33,47,69,3,-58,100,57,-43,-84,-49,-94,-61,-4,58,66,-35,-60,-28,49,50,-35,26,-78,29,-18,-51,-6,-78,0,76,-73,29,-59,79,56,36,-78,77,82,-11,25,-18,38,54,89,49,40,28,-88,73,51,86,22,-82,-26,-15,-54,-15,22,-4,48,-12,13,-73,-22,-1,-43,-37,-21,-83,72,6,-42,-4,6,-2,7,-16,-68,3,54
24,-87,34,38,76,1,-24,-84,14,43,-16,-58,-2,22,-1,-52,-68,-81,30,-8,-51,16,46,72,14,-40,-36,-15,-47,30,-70,-68,35,88,57,77,34,-18,25,44,80,-17,-1,-34,5,-43,-75,-69,24,98,-78,-53,-74,69,89,-6,-49,0,70,37,27,-66,67,0,-51,66,-92,77,-19,-8,-98,-93,78,-66,26,-40,-16,11,-97,-47,96,57,-24,-95,93,-69,-92,-95,58,63,41,36,97,-94,30,-56,-97,-83,48,72,5
